name,detail_url,age,abv,rating,votes,image_url,image_alt,name_zusatz
Tomintoul,https://www.whisky.com/whisky-database/details/tomintoul-41.html,16 Years,40 % vol,3.6,113,./Bottle Search - Whisky.com_files/csm_1645722922_image_TOMIN161L_1_091460c69a.jpg,Tomintoul,
Glenlivet,https://www.whisky.com/whisky-database/details/glenlivet-neues-design-18y-40-07l.html,18 Years,40 % vol,4.0,112,./Bottle Search - Whisky.com_files/csm_1578680114_image_GLIVE1801_1_f9b6adc3fd.jpg,Glenlivet Batch Reserve - new Design,Batch Reserve - new Design
Glenlivet,https://www.whisky.com/whisky-database/details/miniatur-glenlivet-batch-reserve.html,18 Years,40 % vol,4.0,112,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAA0JCgsKCA0LCgsODg0PEyAVExISEyccHhcgLikxMC4pLSwzOko+MzZGNywtQFdBRkxOUlNSMj5aYVpQYEpRUk//2wBDAQ4ODhMREyYVFSZPNS01T09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT0//wAARCAC7AHgDAREAAhEBAxEB/8QAGwABAQADAQEBAAAAAAAAAAAAAAUDBAYBAgf/xAA3EAACAQMBBQUFBQkAAAAAAAAAAQIDBBESBQYTITEUIkFRYXGBobHRFSNCYpEyNFKCkqLBwtL/xAAZAQEAAwEBAAAAAAAAAAAAAAAAAQMEAgX/xAAwEQEAAQICBwYGAwEAAAAAAAAAAQIDERIEEyExMlHwUmFxkaGxBSIzQYHBFBUj0f/aAAwDAQACEQMRAD8A/TgAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAADm979pXuz+xK0vIW0KspKpNxi3yxjGp48yu5VMRsd0RE706hf7SqSTjta4muG3rVGlj6fEp1k473eWFjdTaF5tCyrzvZxm6dZwi8JPCS645F9uqZjarqjCV07cgAAAAAAAAAAAAczvjsqW0OyVuLShCi5J8SlxOb9MryOK6c33d01YJNLZd1S0uF3aNpY5WaWEV6nvTn7l7dLZ9Sws6+urTqRrVdcdENGOWHyyWUU5Yc1TivHbkAAAAAAAAAAAACZt+SjYxcpxhHiLMpNJLk/FkSmIxlFV3aKOrtlrjz7RD6hOE8l/YzT2fHTJSWXhp5yIc7m8SAAAAAAAAAAAAAQd6KsalCFtBxlNPXOPXCw0s/r4nnfELtMW8n3adGonNmch2WGvHAoY89EfoePnnnPnL0Xa7u1FC1dpUxGrBuSj/ABRfRrzR7mhVxq4onfHWLzL9M5s32WDaoAAAAAAAAAAABp7Uup2tt91ji1HphnzKb1VVNPy71lumJnbucxcUryqtEq9vCnnLjGb70vFt4zJ+08y5ol2dk1REePWLbRdtxtiJ8mD7OrvnxaH9b+hV/XV9qPN3/Jo5T5M9G2v6Kjoq0pRg9UY8R91/leOXy88l9Gh36I2VRs7/AG68VdV+1VvifJ0uyL77QsVWa70ZOMuWMteJ6GjXdbbipkvW9XXlbxeqAAAAAAAAAACBvMlx9nTcW3Gthd7ksuK6eLw2vTLM96Ymaae/2mFtrdMteVLL56OTbXc9faWTRTO+CKp5vOBH8vL8r+pzqqOSc9XN7GlGLTyu6nz0+31Ji3RG3DcTVVLLuYp9hunNrPaP2V+Hur/GDNoEYWtm5Zpc43HRG5lAAAAAAAAAACRtxZqW2fBSfxiUVxjcp/P6WUT8sptdXXGj2eVFUsd7Wu9nUun8ufeXIhjUb/V3qltjy0N55R/Tnq+BCWShx1SauXTc9PWHR93n8c/ADY3RadO+x04sH7+FDJk+H/QjxW6Vx9c3Qm1mAAAAAAAAAACPt6TjO2x4tr9ZRM92cLlP5/S2iPlnrm1OrZciHmH5MB+GXsfyHMfe50cWl3J9Z3DfuSUV8jJoH0ohbpXG6E2swAAAAAAAAAARt4Fmdrjwbf8AdEzXY/0p65LbfDPXNqvLbwsl6GDs9PicROqpOWp4qyxn2Zxj0Azc8Pr0fgBsbrR02VRec2/izLoX048I9nekcS4bFAAAAAAAAAAASNuvE7b1yvjEz3eOnrktt8M9c0ivONaFSjOFRKWY5jGaftT0+he5ffGk+fDm/VQm/wDUhLG6UZ3UaslXUsp41TUcxTxlYx4+8IVt2f3Oa8nj5mXQ5xtx4R7LL/EsmxQAAAAAAAAAAEvbWz5Xs7SpDU+BU1Yj49PoV10ZsO6XdFWGKfUtbmaXE2RXqYbwnOk/nIZ6uz6w6yx2o9Xx2Ks3z2HV6Y5uj/2M9XZ9YRljte7NCzuacVGns6pCDfSM6fLPX8RGsqnZknzj/qcsdqPVu7C2dPZ1GvGbb4lTVFSxlLCXPBFm1q6cqLtzPOKoXKwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAf/2Q==",Glenlivet Batch Reserve,Batch Reserve
Arran,https://www.whisky.com/whisky-database/details/arran.html,10 Years,46 % vol,3.4,112,./Bottle Search - Whisky.com_files/csm_0_924fe8_arran1000_aw_a4f1fa9ff9.jpg,Arran,
Benriach,https://www.whisky.com/whisky-database/details/benriach-solstice.html,17 Years,50 % vol,4.5,111,./Bottle Search - Whisky.com_files/csm_0_be0a00_briac17so_aw_69c86863e6.jpg,Benriach Solstice,Solstice
Coole Swan,https://www.whisky.com/whisky-database/details/noch-nicht-vorhanden-coole-swan-likoer.html,,16 % vol,4.4,111,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEASABIAAD/2wBDAA0JCgsKCA0LCgsODg0PEyAVExISEyccHhcgLikxMC4pLSwzOko+MzZGNywtQFdBRkxOUlNSMj5aYVpQYEpRUk//2wBDAQ4ODhMREyYVFSZPNS01T09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT0//wAARCAC8AHgDASEAAhEBAxEB/8QAGwAAAwEBAQEBAAAAAAAAAAAAAAMEAgUBBgf/xAA6EAABAwIDBAcGBAYDAAAAAAABAAIDBBEFEiExQVFxBhMyYYGRsRQiMzRCoRVSwdEjYnJz0vAkU2T/xAAYAQEBAQEBAAAAAAAAAAAAAAAAAgEDBP/EAB8RAQEAAwACAwEBAAAAAAAAAAABAhExAyESMlFBE//aAAwDAQACEQMRAD8A/TkIBCAQgEIBCAQgEIBCAQgEIBCASnTEOIA2LLdDzrj+UI653ALPkDrncAjrjwCfIHWu7kxjszbpLsaQqAhB445Wlx2AXUJq530QqmNiaC3MGuufutkZbpDheLVmISvZkp48p4ON/uurTTvlc9kjWhzLatNwb348ltmiXahRvP8AEdzK55NF0KWBeoPQnw9jxWwjaFbQhBiW/UvttylcMV9L+DtjNVDnDR7odrs4KoyubgFXTwVEhnmZGCdCTlC+gw2eKeqqHQSNkZZurXBw2lbUzrorliTNLJ3PcPuVyqzgVpSwIQehPh7B5qoQxCpoQgFwIqkjDa7KGWZI8b/zFVjE5OT0Zq/+c8ARWJ3A+G9fRYNUdeao+7pID7uzVoV5zqcb7dNcZulRN/cd6lcK6OFiuN11JX1cMEsTWxSMa1ho3PIaYg8OLwbe+85LeWwqWTpFizYqkExtcAch9lLcrusjDm63vka527dc7FskYuxHFcVjxCaCgcya0MRjb7KSCX2bmLtPqe06XFmuGhabxy9IMd6iWWKjk06uRjfYnXyuY8uHeWkx+RSSD7O1iRe9jtT4eweaydDEKmhCAUDYWjPZoAzE6DvU5EAibwCdRsDOssACSL+SnHrapXHt/Hl/uO9VWTDuvbGcjpg02vlLraLMtQ0xhzavJvab3BOo/Q+SxgbILECve7Lt7O8nu7imiqiJ0nB3bSg2xwe0OabtcLg8QqIOwea2EMQqaEIEyTbQzzSNi45ZbvpUjy69jeY3XGvELJbBVHI2QabeBXM09ol/uO9V1t3EnNOm1bBPFSwXPEr254oBUQdg81UIYhU0JUztjeO1TldRsKsLJbiBvXFrGccVppB3oNt0NxtCimOWokI2FxKqMMY9QYtj9LhFRTwVEFVNJUNc5gga06A2N7kcVcm0vXY7G2Drvw6vcLXyhrM3lmXUieJImSAOaHtDgHbRcXsUs0NhUQdg81sDEKmhc/GJZIKKolhNpGREtNr2PG29ZZvUpHzP4tiRqfZ3VrCJZmwdZDG2zbOjaXNJG05ztvbcufHj+JVGDvmNUWzuqKRg6vIw5ZI2FwFxYXJOpGl13nhw7r8ZuqsVxKrpGYe/26SFgjzz2Mcj+0wZjple0XIIaQdbi9lFB0gxRkkkMtRrCHtc9zW6uizh99N5dF5KcPFhljwtrq9HMZra/FBT1E7XxexMmBDGjM7KwO1A/M4nxXcn+I7muXlxmOeo2cLabFcTpEyN1fRTvqeodFC/K7m4KcesvHNlxeCKJ5f0hnacp7EbXEady+0oJOtw+lkzukzwRuzuFi67RqQqy1/GS3+qAqKfsHmpjYahW0KWrjZKHRSsD2SMLXNcLhwO0Kc/UbHPOE4c1j2jD6az2NjcDEDma3YDxtYeSkqsNorhwwuilNg03hZcgWAGo2DRR/rn+1uowaON0cLJMNpXNh+GCG2jP8otp4KtlJTF2Y08BcSXE9W29yQSdm8gHwCz55fpo+no6WCQyw00MbyCC9jADY2J18B5LM/bdzTdt9sJUmIYPhuLOidiNMZjEC1lpXMsCbnskKoxO3of0cIscMuD/wCmX/Jd6COOCCOGFuWOJgYxtybNAsBr3Baw0FU0/YPNIGoVtCnqBdwB3hRnxsSmCJuUhmrSCNToQoah1DDK0TzU8UgALRJMGm2a40J4j7Lj7USw4fH77JaZvuZM3XC2XhtVUMVPIGSsyvaRdrmuuHDnvW+xTFDHGbsYAbW8NP2CVUfEdzWxJK0FbDWFNaUY0FVTdh3NbOhyFbQkVHabyUZ8bCHbF8d0jp2HpEyokpDUAUrG6NJt7zlzw6uXXWWVrNGfg1QW7NWm32uvosKcH4dTObC6AGPSJwILNTpqr8k9dLdrxsU9T8V3+7lGKaSFoK0mNTGoxsKul7Dua2dachWBIqdrfFTn9WxO5fO4+MW9pH4dhzqhhiF3iRjbG5094g8PNccbq7U4DoumDjaLDRH39dH/AJL67BGVcWEUbMQFqpsVpRmB9653jTgqyyljNOiNinqvjv8AD0CzEJC0FaTGprUGgq6TsO5rZ0PQrAkVO1vipz+rYndsSXrgouw4LbEDdxSKv5h/h6BViykLQVpMamNQbCqpOy7mtnRQhWBIqfp8VOfGxMdiU5cFFrbFgZuPJJrPmZPD0CvFlIC0FaW2prUGgq6PY/mFs6KEKwJFVsbzU58bExSXLgphbYsDPpPJKrfmpOY9Arx4ypwvQrSY1Mag2FVR/X4LZ0UoVgSKrst5qcuNiVyU5cFMLTEDfpPJKrfm5OY9Aqx4yp16FaTGrbUGwq6P6/BbOilCsCTVfDb/AFfoVOXGxG46FSPqMoJdDMNdzLrgovr35b9RLytqnQSOffNE9n9X2QUbil13zcnh6BVjxlThLEzxmzU01hsIAN/urS22WUsLhTSX3BxAJTYpJHOIdA9gvtcRs/dA4Kui+vwWzoqQrHiTVfCH9SnLjYjcuRjmInDqYOjYHzSEhgdsFtpPmNO9ccZu6VXz1L0hxFkwfUtZNDc3aIg06bbEb+a+xhc1zGvYbtcA4HiDqFeeMnEy7PGxLrvm5PD0CzHjanSaurhoacz1BIbfK0NF3OPAKolzYek0Blyz0kkUe94kDy0cSLD7LvtIIDmkOaQCCNhHFVZpjYVdF9fh+qydaqQrAk1XwvELMuNjnSQtJze8DxDu+64vSHDpKqkjdTsMj4bjJtLmm17cToOeq443V2qx81SYfW1dU5jYajM7Rz5WFrWbdTcDieJX3EVPG2NkYBLY2CNtzuAsr8mU5E4xVG0NAaBYLFb83J4egU48bSFwulMT3RUsgv1bS9pN7WJAt6EK8epqKrq4JYntbFGyO4LBtMdjuNhYWuLa/ZfS4RHJFhFJHKCHtj2HaASSB5EKsvUZFwVdFtf4fqpnWqkKwJVT8E8wsy5WxC8Ot7uXxSHCQ/8AX37V51sESnezZpe+39kxgk4s8j+6MUMHvDmEutF6uTw9FePGVM64GjS7XYCP1WXjrInMkp87HaOY4tII71SUsGEYfDM2WOhGYG4zPLg07iATZdAPedTE654uC223oY29hcWPBV0XafyH6pOitCsCXUfBd4eqy8Ijy3WDGeC4adGerPBaayyzQZGPfaP5h6pdWB7S/UbvRdMZ6RUZjfb5h4Ou4b/2WmAtBzSZyTe5AC1jYtxC9IzAWeW63907UAyMh+brnkXvlvorqLtP5BbOitCsCzKbRuNr9yUSCyFy0oLywTRtqIhsjTYbbIqDaZ3huVTjCes7x5BAeTsI8gjBnP8AoXuc8UAH62uLqilN3O5LYKUKgJc/wj4LLwSrwuK5KeZivQUGmdocwvKn47vD0VTjCSBwRsWsAXtgdCEHoaL3sLqik7buS2CpCof/2Q==",Coole Swan,
Johnnie Walker,https://www.whisky.com/whisky-database/details/johnnie-walker-blue-label-4.html,,40 % vol,4.2,111,./Bottle Search - Whisky.com_files/csm_0_cba52a_jowalblue_aw_a4fba93249.jpg,Johnnie Walker Blue label,Blue label
Johnnie Walker,https://www.whisky.com/whisky-database/details/johnnie-walker-blue-label-7.html,,40 % vol,4.2,111,./Bottle Search - Whisky.com_files/csm_0_02a00c_Johnny_Walker_Blue_Label_dc3f366a6f.jpg,Johnnie Walker Blue Label,Blue Label
Johnnie Walker,https://www.whisky.com/whisky-database/details/johnnie-walker-blue-label-02l.html,,43 % vol,4.2,111,./Bottle Search - Whisky.com_files/csm_0_0aab17_jowalbl02_aw_e6077c38bf.jpg,Johnnie Walker Blue label,Blue label
Johnnie Walker,https://www.whisky.com/whisky-database/details/johnnie-walker-walker-blue-label-year-of-the-dragon.html,,40 % vol,4.2,111,./Bottle Search - Whisky.com_files/csm_JOWALBLC4_aw_0ef5eb11bf.jpg,Johnnie Walker Blue Label Year of the Dragon,Blue Label Year of the Dragon
Johnnie Walker,https://www.whisky.com/whisky-database/details/johnnie-walker-blue-label-200th-anniversary-40-07l.html,,40 % vol,4.2,111,./Bottle Search - Whisky.com_files/csm_1602152113_image_JOWALBLAN_1_a3cf079ac2.jpg,Johnnie Walker Walker Blue Label 200th Anniversary,Walker Blue Label 200th Anniversary
Johnnie Walker,https://www.whisky.com/whisky-database/details/johnnie-walker-blue-label-limited-edition.html,,40 % vol,4.2,111,./Bottle Search - Whisky.com_files/csm_1636456518_image_JOWALBLD2_1_b6ce325df3.jpg,Johnnie Walker Walker Blue label Limited Edition,Walker Blue label Limited Edition
Johnnie Walker,https://www.whisky.com/whisky-database/details/johnnie-walker-blue-label-year-of-the-ox.html,,40 % vol,4.2,111,./Bottle Search - Whisky.com_files/csm_1609348518_image_JOWALBLCH_1_1d53e1d730.jpg,Johnnie Walker Walker Blue Label Year of the Ox,Walker Blue Label Year of the Ox
Glengoyne,https://www.whisky.com/whisky-database/details/glengoyne-11.html,15 Years,43 % vol,3.9,111,./Bottle Search - Whisky.com_files/csm_0_ceb493_ggoyn1500_aw_b52cea3778.jpg,Glengoyne,
Glengoyne,https://www.whisky.com/whisky-database/details/miniatur-glengoyne-3.html,15 Years,43 % vol,3.9,111,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAA0JCgsKCA0LCgsODg0PEyAVExISEyccHhcgLikxMC4pLSwzOko+MzZGNywtQFdBRkxOUlNSMj5aYVpQYEpRUk//2wBDAQ4ODhMREyYVFSZPNS01T09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT0//wAARCAC7AHgDAREAAhEBAxEB/8QAGwABAQACAwEAAAAAAAAAAAAAAAUDBAECBgf/xAA3EAACAQMBBgMEBwkAAAAAAAAAAQIDBBEhBQYSMUFREyKBYaHB0RQjQnFykfAyNENSU2KSscL/xAAYAQEBAQEBAAAAAAAAAAAAAAAAAgMBBP/EACERAQACAQUBAQEBAQAAAAAAAAABAhEDEiExUUEToXHw/9oADAMBAAIRAxEAPwD6cAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAef3vu7i0saEre48HiqYbU1HOncm3Sq9pULu8lRUntL7OdKtST90cGe5eFDdC9urqV7C4uHWhT8NwbbeM8WdWk+iKpOU3jD0pogAAAAAAAAAAAACJvPYu7taM1WlT8Gbfl5vK7nJru4dicPPV7PaVJNxucxUefj1NPTiObFb1jc+0nThdXUqspRquMFFvLXDnn/kcpGOS8/HpC0AAAAAAAAAAAAATtuSUbDzNJOaWvqMxHMmM8Qk1ZwqUpcDk/L/Tl8if1p6v8ref2FDdmEqezpwmsSVV6eiFZzDlu1cpIAAAAAAAAAAAAEXeRO4s4W9N/wAROb6JLOhnqWxC6RymUkuTWuMHn3NcLOxlKlTqRnjE55i1y5JY9x6NOeGV45VDRAAAAAAAAAAAANPaV07eFOEHidWWE+y6v9dyL2xiPVVjKNXqUXJOU6km84f3GGpbSr3M85/n/f1pXd8wxRlbprE5atImLaHGJnl3N/Gxb1aUZLw6zUpLRZ5+hpT8ZmIrbmUzNscwq7Mu3d0JceOODw8dexppWm1eU3riW6aIAAAAAAAAAACHvFKULiwkn5XOUZLph4MtSMzH+tNPqWJwb5zn7vkbyzdfD/ul7vkcxHjrmNPhaw5adNPkK1iOoJnLY3bbdO64s5VTHsxjoY6NcQvUnMrRqzAAAAAAAAAACLvDh1LGD5urn8sMi/cLp9adxbVa1WE6d3UoxjHDhHOJeZPXVdFg1Qx/Qa2ZN7Ruc4wsPGHpq9deT7cw6z21GdGnwVKzq6ppyTzyS7vtn1Dje2ClGlVx14H+cURDsqp1wAAAAAAAAAAIW8P79s38U/8Aky1O4aafUu2DeWblweM4YdcJeZfeHGbYDzRreySj+SwZ1VKqUkAAAAAAAAAAIe8Mc3ezX2qS+BlqfGmn1LNjEvabs2vCytac1OnbU4Ti204rGr5h1mUdVnHNde70DjtsBYo1/wAafuM6qsrFJAAAAAAAAAACVtmKlcWS6xm5f6XxRnqfF0+sFeUY1oVK1CUXTlJU6jSS1WH9vk13+82RDh3K08q1WecF0/GHXWNvRr3ULh20ZTU45qro4/s5xLpxPoBS2bBQVVKOFleuhP1xugAAAAAAAAAADTvrSdxWozi8KnnKzhvOOvoTasW7diZjpj8K7lnioW/s8+fgd3W8MR64+j3Ov1Nt7P1g7ukxHrqqN7FYjQt0uym18BunwxHrdtYVIQfiKKb/AJdQ4zAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB//9k=",Glengoyne,
Green Spot,https://www.whisky.com/whisky-database/details/green-spot-1.html,,40 % vol,3.8,111,./Bottle Search - Whisky.com_files/csm_0_4ba8bf_greensp01a_w_603546a6a3.jpg,Green Spot,
Green Spot,https://www.whisky.com/whisky-database/details/miniatur-green-spot.html,,40 % vol,3.8,111,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wBDAA0JCgsKCA0LCgsODg0PEyAVExISEyccHhcgLikxMC4pLSwzOko+MzZGNywtQFdBRkxOUlNSMj5aYVpQYEpRUk//2wBDAQ4ODhMREyYVFSZPNS01T09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT09PT0//wAARCAC7AHgDAREAAhEBAxEB/8QAGwABAQACAwEAAAAAAAAAAAAAAAUDBAECBgf/xAA3EAACAQMBBgMEBwkAAAAAAAAAAQIDBBEhBQYSMUFREyKBYaHB0RQjQnFykfAyNENSU2KSscL/xAAYAQEBAQEBAAAAAAAAAAAAAAAAAgMBBP/EACERAQACAQUBAQEBAQAAAAAAAAABAhEDEiExUUEToXHw/9oADAMBAAIRAxEAPwD6cAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAef3vu7i0saEre48HiqYbU1HOncm3Sq9pULu8lRUntL7OdKtST90cGe5eFDdC9urqV7C4uHWhT8NwbbeM8WdWk+iKpOU3jD0pogAAAAAAAAAAAACJvPYu7taM1WlT8Gbfl5vK7nJru4dicPPV7PaVJNxucxUefj1NPTiObFb1jc+0nThdXUqspRquMFFvLXDnn/kcpGOS8/HpC0AAAAAAAAAAAAATtuSUbDzNJOaWvqMxHMmM8Qk1ZwqUpcDk/L/Tl8if1p6v8ref2FDdmEqezpwmsSVV6eiFZzDlu1cpIAAAAAAAAAAAAEXeRO4s4W9N/wAROb6JLOhnqWxC6RymUkuTWuMHn3NcLOxlKlTqRnjE55i1y5JY9x6NOeGV45VDRAAAAAAAAAAAANPaV07eFOEHidWWE+y6v9dyL2xiPVVjKNXqUXJOU6km84f3GGpbSr3M85/n/f1pXd8wxRlbprE5atImLaHGJnl3N/Gxb1aUZLw6zUpLRZ5+hpT8ZmIrbmUzNscwq7Mu3d0JceOODw8dexppWm1eU3riW6aIAAAAAAAAAACHvFKULiwkn5XOUZLph4MtSMzH+tNPqWJwb5zn7vkbyzdfD/ul7vkcxHjrmNPhaw5adNPkK1iOoJnLY3bbdO64s5VTHsxjoY6NcQvUnMrRqzAAAAAAAAAACLvDh1LGD5urn8sMi/cLp9adxbVa1WE6d3UoxjHDhHOJeZPXVdFg1Qx/Qa2ZN7Ruc4wsPGHpq9deT7cw6z21GdGnwVKzq6ppyTzyS7vtn1Dje2ClGlVx14H+cURDsqp1wAAAAAAAAAAIW8P79s38U/8Aky1O4aafUu2DeWblweM4YdcJeZfeHGbYDzRreySj+SwZ1VKqUkAAAAAAAAAAIe8Mc3ezX2qS+BlqfGmn1LNjEvabs2vCytac1OnbU4Ti204rGr5h1mUdVnHNde70DjtsBYo1/wAafuM6qsrFJAAAAAAAAAACVtmKlcWS6xm5f6XxRnqfF0+sFeUY1oVK1CUXTlJU6jSS1WH9vk13+82RDh3K08q1WecF0/GHXWNvRr3ULh20ZTU45qro4/s5xLpxPoBS2bBQVVKOFleuhP1xugAAAAAAAAAADTvrSdxWozi8KnnKzhvOOvoTasW7diZjpj8K7lnioW/s8+fgd3W8MR64+j3Ov1Nt7P1g7ukxHrqqN7FYjQt0uym18BunwxHrdtYVIQfiKKb/AJdQ4zAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAB//9k=",Green Spot,
Caol Ila,https://www.whisky.com/whisky-database/details/caol-ila-30.html,25 Years,43 % vol,4.7,110,./Bottle Search - Whisky.com_files/csm_0_0fc020_caoli2500_aw_2877aa12d4.jpg,Caol Ila,
Caol Ila,https://www.whisky.com/whisky-database/details/miniatur-caol-ila-2.html,25 Years,43 % vol,4.7,110,./Bottle Search - Whisky.com_files/csm_1638098119_image_MINICAO25_1_9f8af779ad.jpg,Caol Ila,
Benriach,https://www.whisky.com/whisky-database/details/benriach-pedro-ximenez-finish.html,15 Years,46 % vol,4.4,110,./Bottle Search - Whisky.com_files/csm_0_976d51_briac15px_aw_8b7f3052b6.jpg,Benriach Pedro Ximenez Finish,Pedro Ximenez Finish
Pulteney,https://www.whisky.com/whisky-database/details/pulteney-neues-design.html,12 Years,40 % vol,3.9,110,./Bottle Search - Whisky.com_files/csm_0_4362c7_OLDPU1200_cw_30cb7a2206.jpg,Pulteney neues Design,neues Design
Bunnahabhain,https://www.whisky.com/whisky-database/details/bunnahabhain-stiuireadair.html,,46.3 % vol,3.8,110,./Bottle Search - Whisky.com_files/csm_0_f51840_tmp_6540-bunnahabhain-stiuireadair-whisky2101698181_77af7e0637.jpg,Bunnahabhain Stiùireadair,Stiùireadair
Benriach,https://www.whisky.com/whisky-database/details/benriach-curiositas.html,10 Years,46 % vol,3.7,110,./Bottle Search - Whisky.com_files/csm_0_c3ecc9_briac10cu_aw_6de938e167.jpg,Benriach Curiositas,Curiositas
Aberfeldy,https://www.whisky.com/whisky-database/details/aberfeldy-10.html,21 Years,40 % vol,4.2,109,./Bottle Search - Whisky.com_files/csm_0_010f1b_aberf2100_aw_edb7cff974.jpg,Aberfeldy,
Balvenie,https://www.whisky.com/whisky-database/details/balvenie-port-wood.html,21 Years,40 % vol,4.2,109,./Bottle Search - Whisky.com_files/csm_balvenie-21_503c67c608.jpg,Balvenie Port Wood,Port Wood
